GAMEDATE,HOME,AWAY,HOME_SCORE,AWAY_SCORE,T1_ML_x,T1_ML_y,OU_RESULT,OU_LINE,arow_x,HOME_ML,AWAY_ML
2023-04-27,TEX,NYY,2,4,160,-180,U,8.0,False,160,-180
2023-04-27,SFG,STL,0,6,-155,140,U,8.5,False,-155,140
2023-04-27,MIN,KCR,7,1,-210,170,P,8.0,False,-210,170
2023-04-27,ANA,OAK,8,7,-300,250,O,8.5,False,-300,250
2023-04-27,NYM,WSN,9,8,-220,200,O,8.5,False,-220,200
2023-04-27,PHI,SEA,1,0,-108,-102,U,8.0,False,-108,-102
2023-04-27,CHC,SDP,5,2,135,-150,U,8.5,False,135,-150
2023-04-28,TEX,NYY,5,2,-225,185,P,7.0,False,-225,185
2023-04-28,OAK,CIN,7,11,-105,-115,O,9.0,False,-105,-115
2023-04-28,BOS,CLE,2,5,115,-125,U,9.0,False,115,-125
2023-04-28,MIL,ANA,2,1,-140,120,U,9.0,False,-140,120
2023-04-28,LAD,STL,7,3,-132,122,O,8.5,False,-132,122
2023-04-28,MIN,KCR,8,6,-275,225,O,7.5,False,-275,225
2023-04-28,CHW,TBD,2,3,135,-160,U,8.5,False,135,-160
2023-04-28,FLA,CHC,3,2,105,-115,U,7.5,False,105,-115
2023-04-28,COL,ARI,1,9,105,-125,U,11.0,False,105,-125
2023-04-28,TOR,SEA,3,2,-110,100,U,8.5,False,-110,100
2023-04-28,NYM,ATL,0,4,120,-130,U,7.5,False,120,-130
2023-04-28,HOU,PHI,1,3,-150,126,U,7.5,False,-150,126
2023-04-29,WSN,PIT,3,6,130,-140,U,9.5,False,130,-140
2023-04-29,MIN,KCR,2,3,-240,200,U,8.0,False,-240,200
2023-04-29,BOS,CLE,8,7,-115,105,O,9.0,False,-115,105
2023-04-29,SDP,SFG,16,11,-200,165,O,15.5,False,-200,165
2023-04-29,LAD,STL,1,0,-150,130,U,8.0,False,-150,130
2023-04-29,CHW,TBD,3,12,125,-135,O,9.5,False,125,-135
2023-04-29,TEX,NYY,2,0,-168,140,U,8.5,False,-168,140
2023-04-29,COL,ARI,4,11,-120,100,O,12.0,False,-120,100
2023-04-29,FLA,CHC,7,6,-120,110,O,9.0,False,-120,110
2023-04-29,HOU,PHI,1,6,-130,120,U,7.5,False,-130,120
2023-04-29,WSN,PIT,1,16,135,-150,O,9.0,False,135,-150
2023-04-29,TOR,SEA,1,0,-270,220,U,9.0,False,-270,220
2023-04-29,OAK,CIN,2,3,130,-155,U,8.0,False,130,-155
2023-04-29,MIL,ANA,7,5,-138,128,O,8.0,False,-138,128
2023-04-29,DET,BAL,7,4,-105,-105,O,7.5,False,-105,-105
2023-04-29,DET,BAL,4,6,126,-150,O,7.5,False,126,-150
2023-04-30,FLA,CHC,4,3,155,-175,U,8.5,False,155,-175
2023-04-30,CHW,TBD,12,9,170,-200,O,9.0,False,170,-200
2023-04-30,SDP,SFG,6,4,-150,130,U,19.5,False,-150,130
2023-04-30,DET,BAL,3,5,130,-150,U,8.5,False,130,-150
2023-04-30,TEX,NYY,15,2,106,-116,O,8.0,False,106,-116
2023-04-30,HOU,PHI,4,3,-160,145,U,9.0,False,-160,145
2023-04-30,BOS,CLE,7,1,-118,108,U,9.0,False,-118,108
2023-04-30,MIL,ANA,0,3,-118,108,U,9.5,False,-118,108
2023-04-30,MIN,KCR,8,4,-220,180,O,7.5,False,-220,180
2023-04-30,COL,ARI,12,4,117,-127,O,12.0,False,117,-127
2023-04-30,TOR,SEA,8,10,-210,175,O,9.5,False,-210,175
2023-04-30,WSN,PIT,7,2,130,-155,O,8.5,False,130,-155
2023-04-30,OAK,CIN,5,4,126,-150,O,8.0,False,126,-150
2023-04-30,LAD,STL,6,3,-137,127,U,10.5,False,-137,127
2023-05-01,NYY,CLE,2,3,-120,110,U,8.5,False,-120,110
2023-05-01,SDP,CIN,8,3,-220,180,O,8.5,False,-220,180
2023-05-01,BOS,TOR,6,5,135,-160,O,10.0,False,135,-160
2023-05-01,NYM,ATL,5,3,-105,-115,U,9.0,False,-105,-115
2023-05-01,NYM,ATL,8,9,170,-200,O,8.0,False,170,-200
2023-05-01,WSN,CHC,1,5,118,-128,U,8.5,False,118,-128
2023-05-01,HOU,SFG,7,3,-200,170,O,8.5,False,-200,170
2023-05-01,LAD,PHI,13,4,-174,159,O,8.5,False,-174,159
2023-05-02,COL,MIL,3,2,140,-165,U,11.0,False,140,-165
2023-05-02,CHW,MIN,3,2,145,-175,U,9.0,False,145,-175
2023-05-02,SDP,CIN,1,2,-181,166,U,8.5,False,-181,166
2023-05-02,FLA,ATL,0,6,-117,107,U,8.0,False,-117,107
2023-05-02,LAD,PHI,13,1,-147,125,O,8.0,False,-147,125
2023-05-02,TBD,PIT,4,1,-158,143,U,8.5,False,-158,143
2023-05-02,STL,ANA,1,5,-137,126,U,8.5,False,-137,126
2023-05-02,WSN,CHC,4,1,125,-135,U,8.5,False,125,-135
2023-05-02,KCR,BAL,7,11,160,-180,O,8.5,False,160,-180
2023-05-02,NYY,CLE,4,2,-153,143,U,7.0,False,-153,143
2023-05-02,HOU,SFG,0,2,-200,170,U,8.0,False,-200,170
2023-05-02,BOS,TOR,7,6,122,-132,O,9.5,False,122,-132
2023-05-02,OAK,SEA,1,2,115,-125,U,8.0,False,115,-125
2023-05-02,TEX,ARI,6,4,137,-152,O,8.0,False,137,-152
2023-05-03,KCR,BAL,6,0,130,-150,U,9.0,False,130,-150
2023-05-03,COL,MIL,7,1,-105,-115,U,12.0,False,-105,-115
2023-05-03,NYY,CLE,4,3,110,-120,U,7.5,False,110,-120
2023-05-03,LAD,PHI,10,6,-120,110,O,9.0,False,-120,110
2023-05-03,DET,NYM,8,1,185,-225,O,8.5,False,185,-225
2023-05-03,CHW,MIN,6,4,-125,115,O,7.5,False,-125,115
2023-05-03,SDP,CIN,7,1,-260,210,U,8.5,False,-260,210
2023-05-03,TEX,ARI,7,12,-125,105,O,8.5,False,-125,105
2023-05-03,WSN,CHC,2,1,165,-185,U,8.0,False,165,-185
2023-05-03,BOS,TOR,8,3,130,-155,O,9.5,False,130,-155
2023-05-03,FLA,ATL,6,14,120,-140,O,8.5,False,120,-140
2023-05-03,HOU,SFG,2,4,-145,125,U,7.5,False,-145,125
2023-05-03,STL,ANA,4,6,115,-125,O,7.5,False,115,-125
2023-05-03,OAK,SEA,2,7,165,-185,O,7.5,False,165,-185
2023-05-03,DET,NYM,6,5,141,-170,O,9.0,False,141,-170
2023-05-03,TBD,PIT,8,1,-215,180,O,7.0,False,-215,180
2023-05-04,DET,NYM,2,0,150,-170,U,7.5,False,150,-170
2023-05-04,TBD,PIT,3,2,-185,165,U,8.5,False,-185,165
2023-05-04,WSN,CHC,4,3,155,-175,U,8.5,False,155,-175
2023-05-04,BOS,TOR,11,5,170,-200,O,8.5,False,170,-200
2023-05-04,KCR,BAL,10,13,156,-190,O,9.5,False,156,-190
2023-05-04,FLA,ATL,3,6,-107,-103,O,8.5,False,-107,-103
2023-05-04,OAK,SEA,3,5,200,-250,U,8.5,False,200,-250
2023-05-04,STL,ANA,7,11,-178,146,O,8.5,False,-178,146
2023-05-04,COL,MIL,9,6,135,-150,O,12.0,False,135,-150
2023-05-04,CHW,MIN,3,7,125,-145,O,7.5,False,125,-145
2023-05-05,STL,DET,4,5,-230,190,O,8.0,False,-230,190
2023-05-05,ATL,BAL,4,9,-225,180,O,8.5,False,-225,180
2023-05-05,TBD,NYY,5,4,-182,155,O,8.5,False,-182,155
2023-05-05,CLE,MIN,0,2,105,-115,U,8.5,False,105,-115
2023-05-05,CIN,CHW,4,5,-125,105,O,8.5,False,-125,105
2023-05-05,NYM,COL,1,0,-260,210,U,8.0,False,-260,210
2023-05-05,KCR,OAK,8,12,-136,126,O,10.0,False,-136,126
2023-05-05,PIT,TOR,0,4,140,-165,U,9.0,False,140,-165
2023-05-05,CHC,FLA,4,1,-165,140,U,9.0,False,-165,140
2023-05-05,ARI,WSN,3,1,-180,160,U,9.0,False,-180,160
2023-05-05,SFG,MIL,6,4,105,-125,O,8.0,False,105,-125
2023-05-05,PHI,BOS,3,5,-165,139,P,8.0,False,-165,139
2023-05-05,ANA,TEX,5,4,-124,114,U,9.5,False,-124,114
2023-05-05,SEA,HOU,4,6,-135,115,O,7.0,False,-135,115
2023-05-05,SDP,LAD,5,2,100,-110,U,7.5,False,100,-110
2023-05-06,PIT,TOR,2,8,115,-135,O,8.5,False,115,-135
2023-05-06,STL,DET,5,6,-185,165,O,9.0,False,-185,165
2023-05-06,NYM,COL,2,5,-220,185,U,8.5,False,-220,185
2023-05-06,CIN,CHW,5,3,-135,115,U,9.5,False,-135,115
2023-05-06,PHI,BOS,4,7,-165,139,O,9.0,False,-165,139
2023-05-06,SEA,HOU,7,5,105,-125,O,8.5,False,105,-125
2023-05-06,ARI,WSN,8,7,-125,105,O,9.5,False,-125,105
2023-05-06,SDP,LAD,1,2,-125,115,U,8.5,False,-125,115
2023-05-06,ATL,BAL,5,4,-250,210,O,8.0,False,-250,210
2023-05-06,TBD,NYY,2,3,-182,155,U,7.5,False,-182,155
2023-05-06,ANA,TEX,1,10,-110,-110,O,8.0,False,-110,-110
2023-05-06,KCR,OAK,4,5,-169,154,U,10.5,False,-169,154
2023-05-06,SFG,MIL,4,1,-167,145,U,8.5,False,-167,145
2023-05-06,CLE,MIN,4,3,-107,-103,U,7.5,False,-107,-103
2023-05-06,CHC,FLA,4,2,-180,160,U,9.0,False,-180,160
2023-05-07,SDP,LAD,2,5,102,-112,U,8.0,False,102,-112
2023-05-07,ANA,TEX,8,16,-126,116,O,9.5,False,-126,116
2023-05-07,PHI,BOS,6,1,-125,105,U,10.0,False,-125,105
2023-05-07,SFG,MIL,3,7,-141,120,O,9.0,False,-141,120
2023-05-07,PIT,TOR,1,10,120,-130,O,9.0,False,120,-130
2023-05-07,CHC,FLA,4,5,-105,-115,O,7.5,False,-105,-115
2023-05-07,CLE,MIN,2,0,141,-170,U,8.5,False,141,-170
2023-05-07,KCR,OAK,5,1,-105,-115,U,10.0,False,-105,-115
2023-05-07,STL,DET,12,6,-200,165,O,9.5,False,-200,165
2023-05-07,ARI,WSN,8,9,-150,130,O,9.0,False,-150,130
2023-05-07,NYM,COL,6,13,-200,170,O,8.5,False,-200,170
2023-05-07,CIN,CHW,4,17,-118,108,O,9.5,False,-118,108
2023-05-07,TBD,NYY,8,7,-105,-115,O,7.5,False,-105,-115
2023-05-07,ATL,BAL,3,2,-155,140,U,9.0,False,-155,140
2023-05-07,SEA,HOU,3,1,-131,121,U,8.5,False,-131,121
2023-05-08,PIT,COL,2,0,-172,157,U,8.5,False,-172,157
2023-05-08,CLE,DET,2,6,-200,170,O,7.5,False,-200,170
2023-05-08,ANA,HOU,6,4,110,-130,O,9.0,False,110,-130
2023-05-08,SEA,TEX,1,2,-175,150,U,7.5,False,-175,150
2023-05-08,MIL,LAD,9,3,-117,107,O,8.5,False,-117,107
2023-05-08,ARI,FLA,5,2,-200,170,U,8.5,False,-200,170
2023-05-08,NYY,OAK,7,2,-195,165,O,8.5,False,-195,165
2023-05-08,SFG,WSN,1,5,-230,190,U,8.5,False,-230,190
2023-05-08,KCR,CHW,12,5,112,-127,O,8.5,False,112,-127
2023-05-08,CHC,STL,1,3,-125,105,U,7.5,False,-125,105
2023-05-08,BAL,TBD,0,3,160,-180,U,8.5,False,160,-180
2023-05-09,KCR,CHW,2,4,130,-150,U,9.0,False,130,-150
2023-05-09,ANA,HOU,1,3,-141,120,U,7.5,False,-141,120
2023-05-09,CHC,STL,4,6,-120,100,O,8.0,False,-120,100
2023-05-09,ATL,BOS,9,3,-196,156,O,9.5,False,-196,156
2023-05-09,ARI,FLA,2,6,-107,-103,U,9.0,False,-107,-103
2023-05-09,SEA,TEX,5,0,-160,135,U,7.5,False,-160,135
2023-05-09,CLE,DET,2,0,-200,170,U,7.5,False,-200,170
2023-05-09,MIL,LAD,2,6,110,-120,U,9.5,False,110,-120
2023-05-09,BAL,TBD,4,2,117,-127,U,8.0,False,117,-127
2023-05-09,MIN,SDP,1,6,-115,-105,U,9.0,False,-115,-105
2023-05-09,PHI,TOR,8,4,-133,123,O,9.0,False,-133,123
2023-05-09,PIT,COL,1,10,-175,150,O,8.5,False,-175,150
2023-05-09,CIN,NYM,7,6,145,-160,O,11.0,False,145,-160
2023-05-09,NYY,OAK,10,5,-270,220,O,9.0,False,-270,220
2023-05-09,SFG,WSN,4,1,-230,190,U,8.5,False,-230,190
2023-05-10,NYY,OAK,11,3,-250,205,O,9.5,False,-250,205
2023-05-10,SFG,WSN,6,11,-157,142,O,8.5,False,-157,142
2023-05-10,ANA,HOU,4,5,110,-125,U,9.5,False,110,-125
2023-05-10,BAL,TBD,2,1,100,-110,U,9.5,False,100,-110
2023-05-10,MIN,SDP,4,3,-126,116,U,8.5,False,-126,116
2023-05-10,MIL,LAD,1,8,145,-167,O,8.0,False,145,-167
2023-05-10,CLE,DET,0,5,-110,-110,U,7.0,False,-110,-110
2023-05-10,CHC,STL,10,4,-105,-115,O,7.5,False,-105,-115
2023-05-10,PIT,COL,3,4,-141,120,U,8.5,False,-141,120
2023-05-10,CIN,NYM,1,2,139,-154,U,9.0,False,139,-154
2023-05-10,KCR,CHW,9,1,130,-152,O,9.5,False,130,-152
2023-05-10,ARI,FLA,4,5,-145,125,O,8.5,False,-145,125
2023-05-10,ATL,BOS,2,5,-170,150,U,9.5,False,-170,150
2023-05-10,SEA,TEX,3,4,-185,165,U,7.5,False,-185,165
2023-05-10,PHI,TOR,2,1,-112,102,U,8.5,False,-112,102
2023-05-11,MIN,SDP,5,3,117,-132,P,8.0,False,117,-132
2023-05-11,ARI,SFG,2,6,125,-145,U,9.5,False,125,-145
2023-05-11,CIN,NYM,5,0,170,-200,U,10.0,False,170,-200
2023-05-11,NYY,TBD,2,8,-120,100,O,8.5,False,-120,100
2023-05-11,KCR,CHW,4,3,-110,-110,U,9.0,False,-110,-110
2023-05-11,OAK,TEX,0,4,220,-270,U,8.5,False,220,-270
2023-05-12,NYY,TBD,6,5,-182,155,O,8.5,False,-182,155
2023-05-12,OAK,TEX,9,7,141,-170,O,8.5,False,141,-170
2023-05-12,LAD,SDP,4,2,-130,108,U,9.0,False,-130,108
2023-05-12,MIL,KCR,5,1,-275,225,U,8.5,False,-275,225
2023-05-12,DET,SEA,2,9,105,-115,O,8.5,False,105,-115
2023-05-12,CLE,ANA,4,5,-135,115,O,8.5,False,-135,115
2023-05-12,MIN,CHC,2,6,-160,135,O,7.5,False,-160,135
2023-05-12,WSN,NYM,2,3,108,-118,U,9.0,False,108,-118
2023-05-12,CHW,HOU,1,5,130,-150,U,8.5,False,130,-150
2023-05-12,ARI,SFG,7,5,-105,-115,O,10.0,False,-105,-115
2023-05-12,BOS,STL,6,8,-115,-105,O,11.0,False,-115,-105
2023-05-12,FLA,CIN,4,7,-140,120,O,7.5,False,-140,120
2023-05-12,COL,PHI,3,6,120,-130,U,11.0,False,120,-130
2023-05-12,TOR,ATL,3,0,126,-150,U,8.5,False,126,-150
2023-05-12,BAL,PIT,6,3,-150,135,P,9.0,False,-150,135
2023-05-13,DET,SEA,0,5,170,-200,U,8.5,False,170,-200
2023-05-13,CHW,HOU,3,1,-125,105,U,8.5,False,-125,105
2023-05-13,WSN,NYM,3,2,130,-145,U,9.0,False,130,-145
2023-05-13,CLE,ANA,8,6,105,-125,O,8.0,False,105,-125
2023-05-13,MIN,CHC,11,1,-170,155,O,7.5,False,-170,155
2023-05-13,NYY,TBD,9,8,130,-150,O,8.0,False,130,-150
2023-05-13,FLA,CIN,5,6,-250,205,O,7.5,False,-250,205
2023-05-13,ARI,SFG,7,2,-175,150,O,7.5,False,-175,150
2023-05-13,COL,PHI,4,7,120,-140,U,11.5,False,120,-140
2023-05-13,TOR,ATL,5,2,-125,105,U,9.5,False,-125,105
2023-05-13,MIL,KCR,4,3,-165,145,U,9.0,False,-165,145
2023-05-13,OAK,TEX,0,5,157,-167,U,9.0,False,157,-167
2023-05-13,BOS,STL,3,4,-135,115,U,10.5,False,-135,115
2023-05-13,LAD,SDP,4,2,-155,130,U,8.5,False,-155,130
2023-05-13,BAL,PIT,2,0,-179,150,U,8.5,False,-179,150
2023-05-14,BAL,PIT,0,4,-105,-115,U,8.0,False,-105,-115
2023-05-14,DET,SEA,5,3,156,-190,U,8.5,False,156,-190
2023-05-14,WSN,NYM,2,8,165,-200,O,9.0,False,165,-200
2023-05-14,ARI,SFG,2,1,120,-140,U,8.5,False,120,-140
2023-05-14,BOS,STL,1,9,100,-110,P,10.0,False,100,-110
2023-05-14,FLA,CIN,3,1,-155,130,U,8.5,False,-155,130
2023-05-14,TOR,ATL,6,5,-115,-105,O,9.5,False,-115,-105
2023-05-14,COL,PHI,4,0,140,-165,U,10.5,False,140,-165
2023-05-14,OAK,TEX,3,11,134,-160,O,9.0,False,134,-160
2023-05-14,MIN,CHC,16,3,-138,115,O,7.5,False,-138,115
2023-05-14,CLE,ANA,4,3,-125,115,U,7.5,False,-125,115
2023-05-14,CHW,HOU,3,4,115,-135,U,7.5,False,115,-135
2023-05-14,LAD,SDP,4,0,-150,135,U,9.5,False,-150,135
2023-05-14,NYY,TBD,7,8,115,-135,O,9.0,False,115,-135
2023-05-14,MIL,KCR,9,6,-167,145,O,9.5,False,-167,145
2023-05-15,TOR,NYY,4,7,-150,130,O,9.5,False,-150,130
2023-05-15,TEX,ATL,0,12,150,-170,O,9.0,False,150,-170
2023-05-15,STL,MIL,18,1,102,-112,O,8.0,False,102,-112
2023-05-15,SDP,KCR,4,0,-230,205,U,9.0,False,-230,205
2023-05-15,HOU,CHC,6,4,-200,170,O,7.5,False,-200,170
2023-05-15,BAL,ANA,5,9,105,-115,O,8.0,False,105,-115
2023-05-15,BOS,SEA,1,10,105,-125,O,10.0,False,105,-125
2023-05-15,LAD,MIN,9,8,-120,100,O,8.5,False,-120,100
2023-05-15,WSN,NYM,10,3,134,-160,O,10.0,False,134,-160
2023-05-15,OAK,ARI,2,5,180,-220,U,9.0,False,180,-220
2023-05-15,SFG,PHI,6,3,-115,-105,P,9.0,False,-115,-105
2023-05-15,COL,CIN,9,8,105,-125,O,10.5,False,105,-125
2023-05-16,SDP,KCR,4,5,-200,170,O,8.5,False,-200,170
2023-05-16,BAL,ANA,7,3,-150,126,O,9.5,False,-150,126
2023-05-16,NYM,TBD,5,8,-153,140,O,9.0,False,-153,140
2023-05-16,FLA,WSN,5,4,-165,140,O,7.5,False,-165,140
2023-05-16,DET,PIT,4,0,-123,113,U,9.0,False,-123,113
2023-05-16,OAK,ARI,9,8,139,-165,O,9.5,False,139,-165
2023-05-16,TEX,ATL,7,4,-105,-105,O,9.5,False,-105,-105
2023-05-16,TOR,NYY,3,6,-170,155,O,8.0,False,-170,155
2023-05-16,BOS,SEA,9,4,139,-165,O,10.5,False,139,-165
2023-05-16,SFG,PHI,4,3,-105,-105,U,7.5,False,-105,-105
2023-05-16,CHW,CLE,8,3,105,-125,O,8.5,False,105,-125
2023-05-16,COL,CIN,1,3,-135,115,U,12.5,False,-135,115
2023-05-16,HOU,CHC,7,3,-175,150,O,7.5,False,-175,150
2023-05-16,LAD,MIN,1,5,-200,170,U,7.5,False,-200,170
2023-05-16,STL,MIL,2,3,-180,160,U,8.5,False,-180,160
2023-05-17,COL,CIN,11,6,-113,-103,O,11.5,False,-113,-103
2023-05-17,SFG,PHI,7,4,104,-114,O,9.0,False,104,-114
2023-05-17,DET,PIT,0,8,-167,145,O,7.5,False,-167,145
2023-05-17,OAK,ARI,3,5,135,-150,U,9.5,False,135,-150
2023-05-17,NYM,TBD,8,7,-124,114,O,8.5,False,-124,114
2023-05-17,CHW,CLE,7,2,-140,120,P,9.0,False,-140,120
2023-05-17,SDP,KCR,3,4,-280,230,U,8.5,False,-280,230
2023-05-17,BOS,SEA,12,3,-130,110,O,9.5,False,-130,110
2023-05-17,FLA,WSN,4,3,-125,115,U,7.5,False,-125,115
2023-05-17,BAL,ANA,3,1,-155,140,U,8.5,False,-155,140
2023-05-17,LAD,MIN,7,3,-135,115,O,8.5,False,-135,115
2023-05-17,HOU,CHC,7,6,-175,144,O,8.5,False,-175,144
2023-05-17,TEX,ATL,5,6,130,-155,O,7.5,False,130,-155
2023-05-17,STL,MIL,3,0,-117,107,U,8.0,False,-117,107
2023-05-17,TOR,NYY,3,0,105,-115,U,8.0,False,105,-115
2023-05-18,CHW,CLE,1,3,-145,125,U,7.5,False,-145,125
2023-05-18,TOR,NYY,2,4,-141,120,U,9.0,False,-141,120
2023-05-18,FLA,WSN,5,3,-155,130,P,8.0,False,-155,130
2023-05-18,NYM,TBD,3,2,-105,-115,U,9.0,False,-105,-115
2023-05-18,BAL,ANA,5,6,-167,145,O,8.5,False,-167,145
2023-05-18,STL,LAD,16,8,130,-155,O,9.0,False,130,-155
2023-05-19,CIN,NYY,2,6,141,-170,U,10.5,False,141,-170
2023-05-19,TEX,COL,7,2,-220,200,U,9.5,False,-220,200
2023-05-19,TBD,MIL,1,0,-230,190,U,8.0,False,-230,190
2023-05-19,WSN,DET,6,8,100,-110,O,8.5,False,100,-110
2023-05-19,PIT,ARI,13,3,155,-182,O,7.5,False,155,-182
2023-05-19,PHI,CHC,1,10,-127,117,O,9.0,False,-127,117
2023-05-19,SDP,BOS,1,6,-150,130,U,8.0,False,-150,130
2023-05-19,CHW,KCR,2,0,-135,115,U,9.0,False,-135,115
2023-05-19,NYM,CLE,10,9,-137,127,O,8.5,False,-137,127
2023-05-19,STL,LAD,0,5,103,-113,U,8.5,False,103,-113
2023-05-19,ATL,SEA,6,2,-143,132,U,8.5,False,-143,132
2023-05-19,SFG,FLA,4,3,-125,105,U,7.5,False,-125,105
2023-05-19,TOR,BAL,2,6,-160,135,U,9.5,False,-160,135
2023-05-19,HOU,OAK,5,1,-265,215,U,9.5,False,-265,215
2023-05-19,ANA,MIN,5,4,130,-140,O,8.0,False,130,-140
2023-05-20,TEX,COL,11,5,-200,165,O,8.5,False,-200,165
2023-05-20,PIT,ARI,3,4,-155,130,U,8.5,False,-155,130
2023-05-20,HOU,OAK,3,2,-300,250,U,8.5,False,-300,250
2023-05-20,WSN,DET,5,2,-120,100,U,9.5,False,-120,100
2023-05-20,ATL,SEA,3,7,-125,115,O,9.5,False,-125,115
2023-05-20,CIN,NYY,4,7,128,-143,O,10.5,False,128,-143
2023-05-20,STL,LAD,6,5,-135,115,O,9.0,False,-135,115
2023-05-20,SDP,BOS,2,4,-114,104,U,7.5,False,-114,104
2023-05-20,PHI,CHC,12,3,-160,135,O,9.0,False,-160,135
2023-05-20,TOR,BAL,5,6,-131,121,O,9.5,False,-131,121
2023-05-20,ANA,MIN,2,6,-125,115,U,9.0,False,-125,115
2023-05-20,SFG,FLA,0,1,-175,145,U,7.5,False,-175,145
2023-05-20,TBD,MIL,8,4,-200,170,O,8.5,False,-200,170
2023-05-20,CHW,KCR,5,1,-200,170,U,9.0,False,-200,170
2023-05-21,HOU,OAK,2,0,-400,300,U,8.5,False,-400,300
2023-05-21,PIT,ARI,3,8,108,-130,O,8.5,False,108,-130
2023-05-21,NYM,CLE,5,4,-155,130,O,7.5,False,-155,130
2023-05-21,NYM,CLE,2,1,-140,117,U,7.0,False,-140,117
2023-05-21,PHI,CHC,2,1,-117,107,U,8.5,False,-117,107
2023-05-21,CIN,NYY,1,4,115,-135,U,8.5,False,115,-135
2023-05-21,SFG,FLA,7,5,-135,115,O,7.5,False,-135,115
2023-05-21,ATL,SEA,3,2,-115,-105,U,9.5,False,-115,-105
2023-05-21,CHW,KCR,5,2,-175,144,U,9.0,False,-175,144
2023-05-21,TBD,MIL,4,6,-130,120,O,8.0,False,-130,120
2023-05-21,TEX,COL,13,3,-225,185,O,9.0,False,-225,185
2023-05-21,STL,LAD,10,5,115,-135,O,8.0,False,115,-135
2023-05-21,TOR,BAL,3,8,-200,170,O,8.5,False,-200,170
2023-05-21,ANA,MIN,4,2,-160,135,U,8.0,False,-160,135
2023-05-21,WSN,DET,6,4,-130,120,O,8.5,False,-130,120
2023-05-21,SDP,BOS,7,0,-185,153,U,9.0,False,-185,153
2023-05-22,SEA,OAK,11,2,-310,255,O,8.0,False,-310,255
2023-05-22,CIN,STL,6,5,165,-185,O,10.0,False,165,-185
2023-05-22,PHI,ARI,3,6,-220,180,P,9.0,False,-220,180
2023-05-22,COL,FLA,5,3,100,-120,U,11.5,False,100,-120
2023-05-22,ANA,BOS,2,1,-110,-110,U,9.5,False,-110,-110
2023-05-22,KCR,DET,5,8,-115,-105,O,8.5,False,-115,-105
2023-05-22,MIL,HOU,2,12,-110,-110,O,7.5,False,-110,-110
2023-05-22,CLE,CHW,3,0,-118,108,U,8.5,False,-118,108
2023-05-22,TBD,TOR,6,4,100,-110,O,9.0,False,100,-110
2023-05-22,ATL,LAD,6,8,-156,133,O,9.5,False,-156,133
2023-05-22,MIN,SFG,1,4,-165,145,U,8.5,False,-165,145
2023-05-22,PIT,TEX,6,4,125,-135,O,9.0,False,125,-135
2023-05-23,PHI,ARI,3,4,-155,130,U,9.5,False,-155,130
2023-05-23,CHC,NYM,7,2,-112,102,O,8.5,False,-112,102
2023-05-23,TBD,TOR,1,20,-117,-103,O,8.5,False,-117,-103
2023-05-23,SEA,OAK,3,2,-220,185,U,9.0,False,-220,185
2023-05-23,COL,FLA,5,4,108,-130,U,11.5,False,108,-130
2023-05-23,ANA,BOS,4,0,-105,-115,U,9.5,False,-105,-115
2023-05-23,WSN,SDP,4,7,132,-158,O,8.0,False,132,-158
2023-05-23,NYY,BAL,6,5,-170,150,O,8.0,False,-170,150
2023-05-23,CIN,STL,5,8,125,-145,O,10.5,False,125,-145
2023-05-23,MIN,SFG,3,4,-155,130,U,8.0,False,-155,130
2023-05-23,KCR,DET,4,1,135,-150,U,8.5,False,135,-150
2023-05-23,ATL,LAD,1,8,-200,170,O,8.5,False,-200,170
2023-05-23,CLE,CHW,2,4,-123,113,U,8.5,False,-123,113
2023-05-23,MIL,HOU,6,0,110,-130,U,9.5,False,110,-130
2023-05-23,PIT,TEX,1,6,134,-160,U,8.0,False,134,-160
2023-05-24,CHC,NYM,4,2,-115,-105,U,6.5,False,-115,-105
2023-05-24,MIL,HOU,4,0,-110,-110,U,9.0,False,-110,-110
2023-05-24,MIN,SFG,7,1,-147,123,O,7.5,False,-147,123
2023-05-24,SEA,OAK,6,1,-300,240,U,8.5,False,-300,240
2023-05-24,TBD,TOR,7,3,-175,155,O,8.0,False,-175,155
2023-05-24,KCR,DET,4,6,-116,106,O,8.5,False,-116,106
2023-05-24,NYY,BAL,6,9,-139,129,O,8.5,False,-139,129
2023-05-24,ANA,BOS,7,3,-105,-115,O,9.5,False,-105,-115
2023-05-24,PHI,ARI,6,5,-105,-105,O,8.5,False,-105,-105
2023-05-24,PIT,TEX,2,3,103,-113,U,9.0,False,103,-113
2023-05-24,ATL,LAD,4,3,-117,107,U,9.5,False,-117,107
2023-05-24,CLE,CHW,0,6,-145,122,U,8.0,False,-145,122
2023-05-24,CIN,STL,10,3,135,-160,O,11.0,False,135,-160
2023-05-24,COL,FLA,2,10,145,-167,O,10.5,False,145,-167
2023-05-24,WSN,SDP,5,3,126,-150,U,9.5,False,126,-150
2023-05-25,NYY,BAL,1,3,-140,117,U,9.0,False,-140,117
2023-05-25,COL,FLA,7,6,109,-119,O,11.0,False,109,-119
2023-05-25,ATL,PHI,8,5,-110,-110,O,9.5,False,-110,-110
2023-05-25,SEA,OAK,3,2,-250,210,U,7.5,False,-250,210
2023-05-25,WSN,SDP,6,8,170,-200,O,9.5,False,170,-200
2023-05-25,DET,CHW,7,2,130,-150,O,8.0,False,130,-150
2023-05-25,CHC,NYM,1,10,-110,-110,O,8.0,False,-110,-110
